,X,Y,Cluster
0,1.2483570765056164,0.9308678494144077,0
1,1.3238442690503462,1.7615149282040128,0
2,0.882923312638332,0.8829315215254098,0
3,1.7896064077536957,1.3837173645764544,0
4,0.7652628070325239,1.2712800217929823,0
5,0.7682911535937689,0.7671351232148715,0
6,1.120981135783017,0.043359877671101055,0
7,0.13754108374348362,0.7188562353795136,0
8,0.4935844398327881,1.157123666297637,0
9,0.5459879622393946,0.29384814933235426,0
10,1.732824384460777,0.8871118497567322,0
11,1.0337641023439619,0.2876259068932716,0
12,0.7278086377374087,1.0554612948549331,0
13,0.4245032112888486,1.187849009172836,0
14,0.6996806550405975,0.8541531251033616,0
15,0.6991466938853015,1.926139092254469,0
16,0.993251387631033,0.4711445355220498,0
17,1.4112724560515946,0.3895781750144889,0
18,1.1044317975023776,0.020164938060112214,0
19,0.33590697555078475,1.0984306179345618,0
20,1.3692332899977053,1.0856841405949853,0
21,0.9421758588058797,0.8494481522053556,0
22,0.2607390048162863,0.6400778958026456,0
23,0.7696806145201063,1.5285611131094579,0
24,1.1718091447842307,0.11847992231863302,0
25,1.1620419846973975,0.8074588597918417,0
26,0.6615389998470207,1.3058381444204339,0
27,1.5154997612479755,1.4656400595580994,0
28,0.5803912383886807,0.8453938120743927,0
29,1.165631715701782,1.4877725635611796,0
30,0.760412881077355,0.9071705116680915,0
31,0.4468325129969859,0.4018966879596646,0
32,1.406262911197099,1.6781200142854114,0
33,0.963994939209833,1.501766448946012,0
34,1.180818012523817,0.6774401226974378,0
35,1.180697802754207,1.7690182832329846,0
36,0.9820869804450242,1.782321827907003,0
37,-0.3098725520448722,1.410951252187612,0
38,1.0435235341190856,0.8504963247670663,0
39,1.0458803882677512,0.0062155426995536,0
40,0.890164056081244,1.1785562857558731,0
41,1.7389470223707582,0.7408648908631763,0
42,0.5957531985534061,0.7491214782077318,0
43,1.457701058851037,1.1643755548298422,0
44,0.7351198981164806,1.256633716556678,0
45,1.0485387746740202,1.4843224952664447,0
46,0.6489734530613238,0.8361689267011159,0
47,0.8039459234339212,0.2682425259339407,0
48,1.148060138532288,1.1305276360899446,0
49,1.0025567283212304,0.8827064333124266,0
50,0.2923146289747929,0.7896773386173205,0
51,0.8286427417366152,0.5988613653891905,0
52,0.9193571441669954,1.2020254284072691,0
53,1.9430929506052652,1.0872889064159195,0
54,1.1287751953613823,0.9627770421169164,0
55,0.040614392350479256,0.9867430622753915,0
56,1.0301151049705133,2.231621056242643,0
57,0.9038195176094388,1.1507736711668062,0
58,0.9826441151473784,0.415660981190234,0
59,1.5714114072575103,1.3759665163433872,0
60,1.3955159735215235,0.5453062726026305,0
61,1.7013971554680496,0.29907446860385956,0
62,1.2934285469001352,2.095227812904989,0
63,0.5047318374346559,0.716851135198614,0
64,1.0498256825438206,0.7482621729419003,0
65,0.22466828446693365,1.0342814874030137,0
66,0.46884814313694756,1.2367962153175909,0
67,0.5402878828830984,1.7749672025087697,0
68,0.6083733538318814,0.8389692418971622,0
69,1.406758608684835,0.3845678417830224,0
70,1.1137299673020646,1.6535713771412142,0
71,0.19625838271938623,1.092316929266152,0
72,1.1299413971242118,1.3909114358886552,0
73,0.381524644560959,0.33977169345786185,0
74,1.2609707828084489,1.1484923366165931,0
75,1.1252464251729384,1.173224104748488,0
76,0.6599876392107547,1.1161268485805018,0
77,1.1465362366493406,0.642824290986816,0
78,1.9328872555723784,1.2369164604558938,0
79,0.4043482513986757,1.3282768043169149,0
80,0.5126591648863392,1.393542301871226,0
81,1.579297789503702,0.5896588408241448,0
82,1.4816880646221608,1.2063904634682492,0
83,1.411030079997245,1.9483964913269736,0
84,0.8773059419985647,0.6231319178212552,0
85,0.5552427851872384,0.5920948575172809,0
86,0.9614491452929479,1.170575987408322,0
87,1.1383453996650095,1.4135916245180118,0
88,1.0065009459389536,1.7267670385786584,0
89,0.867671583381022,2.3600845832948094,0
90,1.312833673882503,0.5714212217918587,0
91,0.46455375096944385,1.2412362076215926,0
92,0.8882686073370746,1.357000247046046,0
93,1.2366188122867725,0.9635855436715636,0
94,0.5766031409657975,0.24257638765706768,0
95,0.7767425239664895,1.4281993971617362,0
96,1.1070468720651019,0.377130610644006,0
97,1.086590462925591,1.1926586898644185,0
98,0.5580712818994336,1.076862552972764,0
99,1.029104359223,0.42851485108468845,0
100,6.178893680174141,2.280392263184117,1
101,6.541525621587638,2.5269010260174514,1
102,5.311165316021454,1.5310874800424386,1
103,6.25751763360433,2.2568929754561045,1
104,6.257523843153024,3.9263657453273604,1
105,6.285445255346583,2.5677828200902995,1
106,6.477000881746601,2.325695625652899,1
107,5.842365377679827,2.379484610246634,1
108,5.613587392731214,1.8815906966299956,1
109,5.757318226085448,2.0409370696931615,1
110,7.157329283336754,1.066367403704126,1
111,6.343130095187257,1.1936420644051742,1
112,5.764034067105284,2.544475298483683,1
113,6.0321400095477316,1.461127611035347,1
114,5.642348145370016,2.3397988744673377,1
115,5.634816684141431,2.1082292947909873,1
116,6.0227859199519065,1.6741998261970914,1
117,7.071972044662663,2.3169595111590056,1
118,4.987428706671197,2.093227157384714,1
119,5.669106767615806,2.426216667398112,1
120,5.603739630783649,1.9426317792665504,1
121,6.252493639490228,2.432877597085061,1
122,5.399851796472112,1.8327493820795258,1
123,5.762527344419522,1.6733353837131442,1
124,6.882727120140548,2.2024908554804776,1
125,5.369558022832478,2.458930973527388,1
126,7.061078098506316,2.5162326302755735,1
127,5.2403150170229935,1.7578829635668742,1
128,6.633455574593311,1.6461652671906095,1
129,6.2219097140731146,2.387317026714668,1
130,5.536534764210958,1.9702373219691,1
131,4.379366329965464,1.4878061793328552,1
132,5.87371592430342,1.3761084090175753,1
133,6.816205651965817,1.2849293110196838,1
134,5.779977756651508,2.0653702886430456,1
135,6.720636644533058,1.2820689244102803,1
136,6.58158187607748,2.0051165305097935,1
137,5.509245674476024,2.231051737131635,1
138,6.0995298477867355,1.6998915614206027,1
139,6.03490104249501,1.80734320156912,1
140,6.056758672625624,2.3310653372605232,1
141,6.7930084080726765,1.3810922505865755,1
142,7.066516687328133,1.023956100238749,1
143,5.924107452482208,2.2941586032422885,1
144,6.140495933867516,1.6886502400897032,1
145,5.895938874821362,1.7534995326705836,1
146,5.705317621527894,2.4248010485105125,1
147,6.178507742982523,1.6535452023696728,1
148,6.449799937716626,2.1536497604383045,1
149,6.40643105941948,2.314814420961806,1
150,5.5855024945389635,1.7199094799015153,1
151,6.373646802561631,2.3051851327167325,1
152,5.989549203017926,2.058663691654391,1
153,6.638832447894212,1.704214305582085,1
154,6.273548690585019,1.898903673783053,1
155,5.89115939838639,2.549388425993595,1
156,6.412708174494015,2.4067548180003193,1
157,6.652739403577165,2.0105019208163797,1
158,6.340976485647482,1.844866621703272,1
159,6.162083176244221,1.9349284728161578,1
160,6.048497982496359,2.2975785127184567,1
161,5.590889658383264,3.0461936378427303,1
162,5.496991309250149,1.392905693606134,1
163,6.579055436750034,2.395831346981468,1
164,6.312059908526077,2.31417275463214,1
165,5.993876613576543,1.5513728142570842,1
166,6.037902279096863,1.661419144243944,1
167,6.487559866708875,1.9264713092489307,1
168,5.587251401603744,1.8393070791735033,1
169,6.206465727137812,1.7181377235980126,1
170,5.5888898022167846,2.121843605745956,1
171,6.122483285554361,1.7465284123144351,1
172,5.764480847190838,2.116024968678818,1
173,5.275957829251338,1.2962681128117224,1
174,5.640777889373782,1.8932764241440765,1
175,6.155453782799002,2.737678108474776,1
176,6.42882981160101,1.9200307350182864,1
177,5.990491896048655,1.4987353176810956,1
178,5.990743432003805,1.8556706805399308,1
179,6.161359280169044,1.5863845282238385,1
180,6.259673257120586,2.766369456501289,1
181,5.945619925771571,2.2008558610494706,1
182,6.345071995855556,1.799389764057082,1
183,6.112046240905208,2.0062962003908975,1
184,6.048838049274416,1.6134951080722668,1
185,6.012255087129471,2.248999145622725,1
186,6.7255718038975205,2.4796354130426033,1
187,7.076591228755778,1.6163262185559752,1
188,6.436160318360339,2.091671002869176,1
189,7.094901466608836,1.5958508573224242,1
190,5.580139078909612,1.700303677277989,1
191,4.938052137845096,1.7371224891596195,1
192,5.620433669223151,2.075196893238104,1
193,6.17087798788858,2.938085419607943,1
194,6.4752119190930255,1.7115481721687984,1
195,5.550792664325821,2.245959585753253,1
196,5.339883396489679,2.915729382927177,1
197,6.589720060360643,1.7654121739476476,1
198,5.143432735454561,2.676936187082706,1
199,5.942730077373691,2.618908155986731,1
200,3.2027861706028165,4.700312488523114,2
201,4.002621849859092,5.023490296882371,2
202,3.774967264260378,5.31142496617375,2
203,3.466189785308703,4.928810257489353,2
204,4.06014781585595,5.257219417029375,2
205,4.355807439044445,4.437678954081066,2
206,3.232942914632189,5.638838410949255,2
207,4.166157005989795,4.625756731721723,2
208,4.775575987761261,5.057837317146429,2
209,4.589648592031914,5.033759240705055,2
210,5.0303739624409936,5.877670421221602,2
211,3.8755179257604633,5.4857854754771775,2
212,4.322687974792574,5.684315778766174,2
213,3.5175382697099478,5.343025729999219,2
214,4.529212243424794,4.120630256788443,2
215,3.4083707436671125,3.98038391111995,2
216,3.865296582777721,5.358771127897981,2
217,4.751178526048014,5.037047390209888,2
218,4.814307772785646,4.309949270892554,2
219,3.148308780322423,4.97222615055169,2
220,4.192032724469653,4.983652625952954,2
221,2.9662789499800617,4.9554399802436055,2
222,3.3477652497475736,5.334836274415019,2
223,4.183299123048424,4.530060106836323,2
224,3.743066541331653,4.470393239055524,2
225,3.968660451363414,5.477571160250619,2
226,3.507136976832228,5.252023257758922,2
227,3.7348711908137795,4.603563583868828,2
228,3.946484820022721,4.4823788387903125,2
229,3.723175347326409,4.401061053705575,2
230,4.982362566458194,5.017631775985865,2
231,3.650137246003707,5.106989955367111,2
232,3.943835975154585,4.889515200233388,2
233,4.3070833500217125,5.378753855023652,2
234,3.7347494261947363,4.71209087967766,2
235,3.862474151424178,3.8490394176322074,2
236,3.242404468900724,5.683437133722262,2
237,4.822483856750642,4.875481980221811,2
238,4.288278481527883,5.155625077271768,2
239,5.539440404227619,5.559787455717288,2
240,3.9360412042596167,4.522229779699787,2
241,3.1967768398712137,5.1017318179336115,2
242,3.6218246273578485,4.288873145201163,2
243,3.676713557878737,4.459225998192802,2
244,4.843570817536282,5.440819878474725,2
245,3.9960136793416914,5.739972069445013,2
246,4.038684153823809,4.569357899335868,2
247,4.761562038634828,5.2694550218423295,2
248,3.481376922836772,4.904830660958196,2
249,3.5621908733076215,4.308600134517832,2
250,4.46308877376582,5.954708320235065,2
251,3.3007162130904293,5.281484618345285,2
252,3.6746787154390868,4.756437308117652,2
253,3.7038030378805655,4.568004615160092,2
254,4.024260813972414,4.584524941794481,2
255,4.135228412889919,4.974880945275432,2
256,3.880525976566795,4.546218168979201,2
257,3.7116143347158337,5.377695612912878,2
258,4.250458593812191,4.511222377600724,2
259,4.049666152714613,5.375693561685894,2
260,3.165297359439314,5.271680096189968,2
261,3.6686881205270767,5.28529933429658,2
262,3.6183704217287413,4.09755894966774,2
263,3.1862287810584187,5.024042473330691,2
264,4.129861250860741,4.547841687447796,2
265,4.319296229388687,4.16923996886552,2
266,3.9669601006763417,4.394491900118772,2
267,3.6740819460989202,5.023699335658207,2
268,3.5697933173580236,4.807722227885088,2
269,4.50314640460722,4.711554065238426,2
270,4.4178460560325705,4.435146572671191,2
271,4.2649020889576414,5.72078431032895,2
272,2.7641777499363553,4.601552372264762,2
273,4.28853606359027,4.898477306978504,2
274,4.185572936685654,4.698007406642089,2
275,4.04329489373645,4.92216138230396,2
276,4.5838910308299035,5.127210421650607,2
277,4.168801331037601,4.794061516938767,2
278,3.7561968879637533,4.783720906090189,2
279,4.1972260711891485,4.789507759589869,2
280,4.1448874284482065,6.03770039932272,2
281,4.435562351715846,4.836988233916079,2
282,4.600606961081972,4.795962313489224,2
283,2.980937732411073,4.495956844541298,2
284,3.0646040394870724,4.8242432579793455,2
285,4.009209189594776,5.8382186561376415,2
286,4.163463686882081,4.890449735595568,2
287,4.414702790591744,3.8944323454960577,2
288,4.117807279054283,5.385432596943484,2
289,3.260706877110079,5.5718770216034645,2
290,4.169248203747207,4.792356043049599,2
291,4.3163909330531425,6.1353464289021975,2
292,4.090933127529247,5.124110293150168,2
293,3.770319550229878,4.575077815267604,2
294,4.415167908272123,4.571958087045567,2
295,4.035783118609697,4.761171276617442,2
296,4.2394899128731955,5.166831052643474,2
297,4.51876997212895,4.744991800572627,2
298,3.8650625323533143,4.5106181421088465,2
299,3.777853369961944,5.1886502465224265,2
